/mnt/c/Users/h_kis/Desktop/B-Free-master/Program/bfree_x86_64/userland/libc/musl_libc_posix_spawnattr_sched.c,8,posix_spawnattr_sched,	return ENOSYS;
/mnt/c/Users/h_kis/Desktop/B-Free-master/Program/bfree_x86_64/userland/libc/musl_libc_posix_typed_mem_stubs.c,3,posix_typed_mem_stubs, * 真の TMR オブジェクトはカーネル依存のため、他環境では ENOSYS。
/mnt/c/Users/h_kis/Desktop/B-Free-master/Program/bfree_x86_64/userland/libc/musl_libc_posix_typed_mem_stubs.c,68,posix_typed_mem_stubs,	errno = ENOSYS;
/mnt/c/Users/h_kis/Desktop/B-Free-master/Program/bfree_x86_64/userland/libc/musl_libc_posix_typed_mem_stubs.c,77,posix_typed_mem_stubs,	errno = ENOSYS;
/mnt/c/Users/h_kis/Desktop/B-Free-master/Program/bfree_x86_64/userland/libc/musl_libc_pthread_impl.h,185,(internal),	__syscall(SYS_futex; addr; FUTEX_WAKE|priv; cnt) != -ENOSYS ||
/mnt/c/Users/h_kis/Desktop/B-Free-master/Program/bfree_x86_64/userland/libc/musl_libc_pthread_impl.h,191,(internal),	__syscall(SYS_futex; addr; FUTEX_WAIT|priv; val; 0) != -ENOSYS ||
/mnt/c/Users/h_kis/Desktop/B-Free-master/Program/bfree_x86_64/userland/libc/musl_libc_putmsg_stub.c,13,putmsg_stub,	errno = ENOSYS;
/mnt/c/Users/h_kis/Desktop/B-Free-master/Program/bfree_x86_64/userland/libc/musl_libc_putmsg_stub.c,5,putmsg_stub,/* STREAMS putmsg — 非搭載環境では ENOSYS。 */
/mnt/c/Users/h_kis/Desktop/B-Free-master/Program/bfree_x86_64/userland/libc/musl_libc_readv.c,13,readv,	if (errno != ENOSYS && errno != EOPNOTSUPP) return -1;
/mnt/c/Users/h_kis/Desktop/B-Free-master/Program/bfree_x86_64/userland/libc/musl_libc_sched_getparam.c,7,sched_getparam,	return __syscall_ret(-ENOSYS);
/mnt/c/Users/h_kis/Desktop/B-Free-master/Program/bfree_x86_64/userland/libc/musl_libc_sched_getscheduler.c,7,sched_getscheduler,	return __syscall_ret(-ENOSYS);
/mnt/c/Users/h_kis/Desktop/B-Free-master/Program/bfree_x86_64/userland/libc/musl_libc_sched_setparam.c,7,sched_setparam,	return __syscall_ret(-ENOSYS);
/mnt/c/Users/h_kis/Desktop/B-Free-master/Program/bfree_x86_64/userland/libc/musl_libc_sched_setscheduler.c,7,sched_setscheduler,	return __syscall_ret(-ENOSYS);
/mnt/c/Users/h_kis/Desktop/B-Free-master/Program/bfree_x86_64/userland/libc/musl_libc_statvfs.c,11,statvfs,    errno = ENOSYS;
/mnt/c/Users/h_kis/Desktop/B-Free-master/Program/bfree_x86_64/userland/libc/musl_libc_syscall.h,66,(internal),	if (r != -ENOSYS) return r;
